CCODE,COUNTRY,YEAR,IDEOLOGY,REGION,COLPAST1,COLPAST2,GNI,GNI_CAP,POPULATN,AVLIFEEX,ENRGUSE,LITRATE,POLLIB,CIVLIB,TOTLIB1,FLAG,DEMOC,AUTOC,POLITY,POLITY2,DURABLE,XRREG,XRCOMP,XROPEN,XCONST,PARREG,PARCOMP,EXREC,EXCONST,POLCOMP,PRIOR,EYEAR,EPREC,INTERIM,BYEAR,BPREC,POST,CHANGE,D3,SF,REGTRANS,ODAGGTOT,ODAGDAC,ODAGMLTI,ODAGNOND,ODAGG7,ODAGECEU,ODAGPRIV,ODAG201,ODAG204,ODAG205,ODAG249,ODAG260,ODAG266,ODAG281,ODAG304,ODAG305,ODAG306,ODAG308,ODAG310,ODAG311,ODAG312,ODAG313,ODAG315,ODAG316,ODAG317,ODAG318,ODAG351,ODAG352,ODAG353,ODAG355,ODAG356,ODAG357,ODAG358,ODAG359,ODAG360,ODAG361,ODAG362,ODAG363,ODAG364,ODAG365,ODAG367,ODAG368,ODAG369,ODAG371,ODAG372,ODAG373,ODAG375,ODAG400,ODAG404,ODAG406,ODAG411,ODAG414,ODAG416,ODAG500,ODAG501,ODAG600,ODAG601,ODAG602,ODAG603,ODAG604,ODAG605,ODAG606,ODAG609,ODAG610,ODAG612,ODAG613,ODAG614,ODAG615 IMF,ODAG616,ODAG617,ODAG621,ODAG622,ODAG623,ODAG624,ODAG625,ODAG626,ODAG627,ODAG628,ODAG629,ODAG630,ODAG631,ODAG632,ODAG633,ODAG634,ODAG635,ODAG636,ODAG637,ODAG643,ODAGARBC,ODAGOTHR,ODAGARBA,ODAGGEF,ODAGGAVI,ODAGGF,ODAGIAEA,ODAGMP,PDAGBMGF,PSNDAC,DIDAC,PIDAC,odag251,odagrdbtot,odagafdbtot,odaguntot,odagfao,odagilo,odagwbgtot,odagwbtot,odagomltitot,odagaf,odagcerf,odagcif,odaggggi,odageuectot,TRDEXWLD,TRDEX351,TRDEX352,TRDX352b,TRDEX353,TRDEX308,TRDEX356,TRDEX357,TRDEX358,TRDEX359,TRDEX361,TRDEX362,TRDEX311,TRDEX312,TRDEX364,TRDEX365,TRDEX367,TRDEX369,TRDEX317,TRDEX318,TRDEX371,TRDEX260,TRDEX500,TRDX200h,TRDX200m,TRDEX306,TRDEX355,TRDEX360,TRDEX404,TRDEX201,TRDEX204,TRDEX266,TRDEX368,TRDEX370,TRDEX247,TRDEX372,TRDEX373,TRDEX205,TRDEX375,TRDEX501,TRDEX376,TRDEX276,TRDEX220,TRDEX221,TRDEX240,TRDEX241,TRDEX200,TRDEX261,TRDEX274,TRDEX277,TRDEX222,TRDEX242,TRDEX262,TRDEX243,TRDEX244,TRDEX252,TRDEX223,TRDEX263,TRDEX264,TRDEX202,TRDEX245,TRDEX265,TRDEX224,TRDEX275,TRDEX267,TRDEX268,TRDEX246,TRDEX269,TRDEX270,TRDEX226,TRDEX249,TRDEX251,TRDEX271,TRDEX272,TRDEX273,TRDEX250,TRDEXASN,TRDEX300,TRDEX303,TRDEX304,TRDEX305,TRDEX307,TRDEX377,TRDEX378,TRDEX310,TRDEX324,TRDEX319,TRDEX323,TRDEX313,TRDEX315,TDX321sr,TDX321sm,TRDEX416,TDX321yr,TRDEX301,TRDEX400,TRDEX302,TRDEX309,TRDEX281,TRDEX282,TRDEX314,TRDEX316,TRDEX283,TRDEX284,TRDEX320,TDX316SU,TRDEX285,TRDEXENS,TRDEX280,TRDEX148,TRDEX401,TRDEX113,TRDEX149,TRDEX402,TRDEX403,TRDEX405,TRDEX406,TRDEX407,TRDEX150,TRDEX128,TRDEX151,TRDEX409,TRDEX225,TRDEX410,TRDEX411,TRDEX139,TRDEX141,TRDEX413,TRDEX152,TRDEX414,TRDEX417,TRDEX408,TRDEX412,TRDEX415,TRDEXMEN,TRDEX100,TRDEX101,TRDEX102,TRDEX103,TRDEX104,TRDEX106,TRDEX105,TRDEX107,TRDEX108,TRDEX109,TRDEX112,TRDEX110,TRDEX111,TRDEX114,TRDEX115,TRDEX142,TRDEX116,TRDEX117,TRDEX118,TRDEX119,TRDEX120,TRDEX121,TRDEX122,TRDEX123,TRDEX124,TRDEX125,TRDEX126,TRDEX127,TRDEX129,TRDEX130,TRDEX131,TRDEX132,TRDEX133,TRDEX134,TRDEX135,TRDEX136,TRDEX137,TRDEX138,TRDEX140,TRDEX099,TRDEX143,TRDEX144,TRDEX145,TRDEX146,TRDEX147,TRDEXAFN,TRDEX577,TRDEX560,TRDEX540,TRDEX578,TRDEX561,TRDEX562,TRDEX520,TRDEX573,TRDEX541,TRDEX542,TRDEX543,TRDEX544,TRDEX521,TRDEX579,TRDEX564,TRDEX565,TRDEX545,TRDEX527,TRDEX552,TRDEX503,TRDEX566,TRDEX522,TRDEX546,TRDEX567,TRDEX523,TRDEX568,TRDEX524,TRDEX580,TRDEX576,TRDEX525,TRDEX526,TRDEX547,TRDEX548,TRDEX581,TRDEX569,TRDEX570,TRDEX571,TRDEX549,TRDEX572,TRDEX550,TRDEX551,TRDEXWHN,TRDEX563,TRDEX322,TRDEX203,TRDEXNOS,TRDEXSC,TRDIMWLD,TRDIM351,TRDIM352,TRDI352b,TRDIM353,TRDIM308,TRDIM356,TRDIM357,TRDIM358,TRDIM359,TRDIM361,TRDIM362,TRDIM311,TRDIM312,TRDIM364,TRDIM365,TRDIM367,TRDIM369,TRDIM317,TRDIM318,TRDIM371,TRDIM260,TRDIM500,TRDI200h,TRDI200m,TRDIM306,TRDIM355,TRDIM360,TRDIM404,TRDIM201,TRDIM204,TRDIM266,TRDIM368,TRDIM370,TRDIM247,TRDIM372,TRDIM373,TRDIM205,TRDIM375,TRDIM501,TRDIM376,TRDIM276,TRDIM220,TRDIM221,TRDIM240,TRDIM241,TRDIM200,TRDIM261,TRDIM274,TRDIM277,TRDIM222,TRDIM242,TRDIM262,TRDIM243,TRDIM244,TRDIM252,TRDIM223,TRDIM263,TRDIM264,TRDIM202,TRDIM245,TRDIM265,TRDIM224,TRDIM275,TRDIM267,TRDIM268,TRDIM246,TRDIM269,TRDIM270,TRDIM226,TRDIM249,TRDIM251,TRDIM271,TRDIM272,TRDIM273,TRDIM250,TRDIMASN,TRDIM300,TRDIM303,TRDIM304,TRDIM305,TRDIM307,TRDIM377,TRDIM378,TRDIM310,TRDIM324,TRDIM319,TRDIM323,TRDIM313,TRDIM315,TDI321sr,TDI321sm,TRDIM416,TDI321yr,TRDIM301,TRDIM400,TRDIM302,TRDIM309,TRDIM281,TRDIM282,TRDIM314,TRDIM316,TRDIM283,TRDIM284,TRDIM320,TDI316SU,TRDIM285,TRDIMENS,TRDIM280,TRDIM148,TRDIM401,TRDIM113,TRDIM149,TRDIM402,TRDIM403,TRDIM405,TRDIM406,TRDIM407,TRDIM150,TRDIM128,TRDIM151,TRDIM409,TRDIM225,TRDIM410,TRDIM411,TRDIM139,TRDIM141,TRDIM413,TRDIM152,TRDIM414,TRDIM417,TRDIM408,TRDIM412,TRDIM415,TRDIMMEN,TRDIM100,TRDIM101,TRDIM102,TRDIM103,TRDIM104,TRDIM106,TRDIM105,TRDIM107,TRDIM108,TRDIM109,TRDIM112,TRDIM110,TRDIM111,TRDIM114,TRDIM115,TRDIM142,TRDIM116,TRDIM117,TRDIM118,TRDIM119,TRDIM120,TRDIM121,TRDIM122,TRDIM123,TRDIM124,TRDIM125,TRDIM126,TRDIM127,TRDIM129,TRDIM130,TRDIM131,TRDIM132,TRDIM133,TRDIM134,TRDIM135,TRDIM136,TRDIM137,TRDIM138,TRDIM140,TRDIM099,TRDIM143,TRDIM144,TRDIM145,TRDIM146,TRDIM147,TRDIMAFN,TRDIM577,TRDIM560,TRDIM540,TRDIM578,TRDIM561,TRDIM562,TRDIM520,TRDIM573,TRDIM541,TRDIM542,TRDIM543,TRDIM544,TRDIM521,TRDIM579,TRDIM564,TRDIM565,TRDIM545,TRDIM527,TRDIM552,TRDIM503,TRDIM566,TRDIM522,TRDIM546,TRDIM567,TRDIM523,TRDIM568,TRDIM524,TRDIM580,TRDIM576,TRDIM525,TRDIM526,TRDIM547,TRDIM548,TRDIM581,TRDIM569,TRDIM570,TRDIM571,TRDIM549,TRDIM572,TRDIM550,TRDIM551,TRDIMWHN,TRDIM563,TRDIM322,TRDIM203,TRDIMNOS,TRDIMSC,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C200,C201,C202,C203,C204,C205,C220,C221,C222,C223,C224,C225,C226,C240,C241,C242,C243,C244,C245,C246,C247,C248,C249,C250,C260,C261,C262,C263,C264,C265,C266,C267,C268,C269,C270,C271,C272,C273,C280,C281,C282,C283,C284,C285,C300,C301,C302,C303,C304,C305,C306,C307,C308,C309,C310,C311,C312,C313,C314,C315,C316,C317,C318,C319,C320,C321,C322,C350,C351,C352,C353,C355,C356,C357,C358,C359,C360,C361,C362,C363,C364,C365,C366,C367,C368,C369,C370,C371,C372,C373,C375,C376,C400,C401,C402,C403,C404,C405,C406,C407,C408,C409,C410,C411,C412,C413,C414,C415,C416,C417,C500,C501,C520,C521,C522,C523,C524,C525,C526,C527,C540,C541,C542,C543,C544,C545,C546,C547,C548,C549,C550,C551,C560,C561,C562,C563,C564,C565,C566,C567,C568,C569,C570,C571,C572,
148,Algeria,1962,1,1,1,1,"2,203.00 ",190.00 ,"11,690.00 ",47.00 ,-99.00 ,-99.00 ,-99,-99,-99,0,0,8,-8,-8,0,2,1,4,2,4,1,3,2,1, , , , ,1962,1,-8,99,1, ,99,404.73,403.41,1.32,0,403.3,365.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.7,0.6,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,365.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
148,Algeria,1963,1,1,1,1,"2,764.00 ",230.00 ,"11,985.00 ",48.00 ,-99.00 ,-99.00 ,-99,-99,-99,0,0,8,-8,-8,1,2,1,4,2,4,1,3,2,1, , , , , , , , , , , ,284.91,279.86,5.05,0,279.19,240.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.9,0.29,0,0,0,0,0,0,0,0,0.31,0,0,0.24,0.12,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,244.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
148,Algeria,1964,1,1,1,1,"2,910.00 ",240.00 ,"12,296.00 ",48.00 ,-99.00 ,-99.00 ,-99,-99,-99,0,0,8,-8,-8,2,2,1,4,2,4,1,3,2,1, , , , , , , , , , , ,232.74,229.72,3.02,0,229.23,186.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.7,0.39,0,0,0,0.13,0,0,0,0,0.1,0,0,0.21,0.18,0.01,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,188.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.00,0.90,,3.50,,,1.00,496.20,12.90,0.20,0.10,16.70,,,,,8.30,0.20,,,2.80,0.10,0.70,0.70,,,0.50,,,7.80,,,0.20,,,1.50,2.30,,21.40,26.50,,,,,,,4.20,,,,1.80,0.10,,,,,,,,,0.10,,,,,,0.10,,,0.20,,,,,,,,,,0.80,,2.00,,,0.40,,,,10.20,3.50,,,2.30,4.60,,,,,,,,,,,,10.00,,,,,,,1.60,0.10,,,,0.40,0.60,,11.00,,0.10,,,,0.20,0.10,5.50,,,,0.10,,,0.20,,,,,,1.60,0.10,,,0.90,0.10,18.50,,,,,0.30,,,0.10,,,,,0.50,,,,,,,,,,0.40,,,,,,,,,0.30,,,,0.20,,,,,,,9.40,,0.10,,,,0.50,,,,,,,,,,,,,0.20,,,,,,,,,,,,1.00,,2.00,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
148,Algeria,1965,2,1,1,1,"3,055.00 ",240.00 ,"12,627.00 ",48.00 ,-99.00 ,-99.00 ,-99,-99,-99,0,0,9,-9,-9,3,2,1,4,1,4,1,3,1,1,-8,1965,1, ,1965,1,-9,-1,1, ,0,150.73,148.51,2.22,0,148.01,140.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.6,0.91,0,0,0,0.13,0,0,0,0,0,0,0,0.3,0.2,0.01,0,0,0,0,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,141.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
148,Algeria,1966,2,1,1,1,"2,918.00 ",230.00 ,"12,980.00 ",49.00 ,-99.00 ,-99.00 ,-99,-99,-99,0,0,9,-9,-9,4,2,1,4,1,4,1,3,1,1, , , , , , , , , , , ,137.06,131.76,5.3,0,131.53,104.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,103.7,0.64,0,0,0,0,0,0,0,0,0.06,0,0,0,0.16,0,0,0,0,0,0,0,0.04,27.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,106.97 ,621.20,,,10.60,,,0.20,423.40,51.20,0.10,,21.50,,,,,18.40,,,,5.20,,0.10,,,,0.70,,,0.30,,,,,,7.10,7.40,,36.80,3.20,,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70,,0.80,,,,,,,0.40,,,,,0.50,,,,,,,,,,,,3.10,,,,,,,0.30,,,,,,,,4.70,,,,,,,,1.30,,,,,,,,,,,,,0.10,,,,,,4.00,,,,,,,,,,,,,1.00,,,,,,,,,,3.70,,,,,,,,,,,,,3.40,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,4.30,,638.60,1.00,,4.40,,,1.50,439.00,14.20,2.20,,18.50,,,,,6.70,,,,3.80,,1.40,2.20,,,0.40,,,15.50,,,,,,2.40,2.70,,9.90,61.30,,,,,,,4.60,,,,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20,,2.50,,,,,,,1.70,,,,,3.30,,,,,,,,,,,,8.00,,,,,,,1.70,,,,,,,,4.60,,,,,,,,4.00,,,,,,,,,,,,,0.60,,,,,,6.10,,,,,,,,,,,,,0.20,,,,,,,,,,0.10,,,,,,,,,,,,,0.40,,,,,,,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,0.40,,8.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
148,Algeria,1967,2,1,1,1,"3,290.00 ",250.00 ,"13,354.00 ",49.00 ,-99.00 ,-99.00 ,-99,-99,-99,0,0,9,-9,-9,5,2,1,4,1,4,1,3,1,1, , , , , , , , , , , ,113.75,108.45,5.3,0,106.62,94.61,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.12,0,0,0,92,0.94,0,0,0,0.1,0,0,0,0,0.06,0,0,0.05,0.2,0,0,0,0,0,0,0,1.23,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,97.23 ,723.20,,,16.00,,,0.10,429.10,90.70,1.90,,25.20,,,,,16.30,,,,6.10,,0.10,,,,2.80,,,1.00,,,,,,6.30,24.90,,40.30,1.40,,,,,,,3.60,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50,,1.30,,,,,,,0.90,0.20,,,,2.40,,,,,,,,,,,,9.90,,,,,,,3.90,,,,,,,,7.30,,,,,,,,1.00,,,,,,,,,,,,,0.50,,,,,,7.70,,,,,,,,,,,,,0.50,,,,,,,,,,4.10,,,,,,,,,,,,,0.10,,,,,,,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,2.10,,7.60,,635.50,2.80,,6.70,,,2.00,380.30,19.60,4.80,,20.80,,,,,9.30,,,,2.80,,4.90,2.40,,,1.40,,,6.90,,,,,,2.10,2.20,,10.50,51.00,,,,,,,6.30,,,,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20,,4.10,,,,,,,3.90,0.40,,,,6.00,,,,,,,,,,,,28.70,,,,,,,3.10,,,,,,,,4.10,,,,,,,,1.40,,,,,,,,,,,,,0.70,,,,,,12.60,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,3.30,,,,,,,12.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,2.20,,8.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
148,Algeria,1968,2,1,1,1,"3,791.00 ",280.00 ,"13,744.00 ",50.00 ,-99.00 ,-99.00 ,-99,-99,-99,0,0,9,-9,-9,6,2,1,4,1,4,1,3,1,1, , , , , , , , , , , ,126.99,122.86,4.13,0,122.24,118.5,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,116.9,1.39,0,0,0,0.06,0,0,0,0,0.04,0,0,0.01,0.43,0,0,0,0,0,0,0,3.06,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.29 ,111.29 ,0.00 ,0,0,0,4.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,118.50 ,830.60,0.10,,25.00,,,0.10,458.70,104.30,4.50,,46.90,,,,,11.60,,,,4.30,,0.10,,,,2.20,,,1.40,,,,,,2.60,19.20,,39.20,5.30,,,,,,,9.40,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,3.10,,,,,,,5.70,5.20,,,,2.20,,,,,,,,,,,,21.70,,,,,,,7.20,,,,,,,,8.20,,,,,,,,0.70,,,,,,,,,,,,,0.10,,,,,,9.40,,,,,,,,,,,,0.30,1.00,,,,,,,,,,3.50,,,,,,,,,,,,,0.10,,,,,,,7.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,0.10,,11.90,,807.30,2.00,,16.10,,,1.80,460.60,48.00,5.30,,46.20,,,,,13.20,,,,9.40,,3.80,1.20,,,0.80,,,9.40,,,,,,4.60,5.70,,14.30,67.40,,,,,,,8.10,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70,,4.10,,,,,,,5.30,0.90,,,,2.00,,,,,,,,,,,,17.90,,,,,,,7.50,,,,,,,,6.30,,,,,,,,2.30,,,,,,,,,,,,,1.70,,,,,,9.60,,,,,,,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,2.50,,,,,,,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80,3.70,,9.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
